"","ID_ORIG","TELEPUL_L","VALKOR","Mindendelagalt","FIDESZdelegalt","Ellenzekidelegalt","NINCSELLENZEK","maz","taz","sorsz","hany"
"1837","KECSKEMÉT-015","KECSKEMÉT",15,4,2,2,0,3,60,15,NA
"1838","KECSKEMÉT-016","KECSKEMÉT",16,3,2,1,0,3,60,16,NA
"1839","KECSKEMÉT-017","KECSKEMÉT",17,4,2,2,0,3,60,17,NA
"1840","KECSKEMÉT-018","KECSKEMÉT",18,4,2,2,0,3,60,18,NA
"1841","KECSKEMÉT-019","KECSKEMÉT",19,4,2,2,0,3,60,19,NA
"1842","KECSKEMÉT-020","KECSKEMÉT",20,4,2,2,0,3,60,20,NA
"1843","KECSKEMÉT-021","KECSKEMÉT",21,3,2,1,0,3,60,21,NA
"1844","KECSKEMÉT-022","KECSKEMÉT",22,4,2,2,0,3,60,22,NA
"1845","KECSKEMÉT-023","KECSKEMÉT",23,4,2,2,0,3,60,23,NA
"1846","KECSKEMÉT-024","KECSKEMÉT",24,3,2,1,0,3,60,24,NA
"1847","KECSKEMÉT-025","KECSKEMÉT",25,4,2,2,0,3,60,25,NA
"1848","KECSKEMÉT-026","KECSKEMÉT",26,4,2,2,0,3,60,26,NA
"1849","KECSKEMÉT-027","KECSKEMÉT",27,5,2,3,0,3,60,27,NA
"1850","KECSKEMÉT-028","KECSKEMÉT",28,4,2,2,0,3,60,28,NA
"1851","KECSKEMÉT-029","KECSKEMÉT",29,4,2,2,0,3,60,29,NA
"1852","KECSKEMÉT-030","KECSKEMÉT",30,4,2,2,0,3,60,30,NA
"1853","KECSKEMÉT-031","KECSKEMÉT",31,4,2,2,0,3,60,31,NA
"1854","KECSKEMÉT-032","KECSKEMÉT",32,4,2,2,0,3,60,32,NA
"1855","KECSKEMÉT-033","KECSKEMÉT",33,2,1,1,0,3,60,33,NA
"1856","KECSKEMÉT-034","KECSKEMÉT",34,3,1,2,0,3,60,34,NA
"1857","KECSKEMÉT-035","KECSKEMÉT",35,2,1,1,0,3,60,35,NA
"1858","KECSKEMÉT-036","KECSKEMÉT",36,3,1,2,0,3,60,36,NA
"1859","KECSKEMÉT-037","KECSKEMÉT",37,3,1,2,0,3,60,37,NA
"1860","KECSKEMÉT-038","KECSKEMÉT",38,2,1,1,0,3,60,38,NA
"1861","KECSKEMÉT-039","KECSKEMÉT",39,4,2,2,0,3,60,39,NA
"1862","KECSKEMÉT-040","KECSKEMÉT",40,5,2,3,0,3,60,40,NA
"1863","KECSKEMÉT-041","KECSKEMÉT",41,3,2,1,0,3,60,41,NA
"1864","KECSKEMÉT-042","KECSKEMÉT",42,3,2,1,0,3,60,42,NA
"1865","KECSKEMÉT-043","KECSKEMÉT",43,4,2,2,0,3,60,43,NA
"1866","KECSKEMÉT-044","KECSKEMÉT",44,3,1,2,0,3,60,44,NA
"1867","KECSKEMÉT-045","KECSKEMÉT",45,5,2,3,0,3,60,45,NA
"1868","KECSKEMÉT-046","KECSKEMÉT",46,4,2,2,0,3,60,46,NA
"1869","KECSKEMÉT-047","KECSKEMÉT",47,4,2,2,0,3,60,47,NA
"1870","KECSKEMÉT-048","KECSKEMÉT",48,4,2,2,0,3,60,48,NA
"1871","KECSKEMÉT-049","KECSKEMÉT",49,4,2,2,0,3,60,49,NA
"1872","KECSKEMÉT-050","KECSKEMÉT",50,4,2,2,0,3,60,50,NA
"1873","KECSKEMÉT-051","KECSKEMÉT",51,3,2,1,0,3,60,51,NA
"1874","KECSKEMÉT-052","KECSKEMÉT",52,4,2,2,0,3,60,52,NA
"1875","KECSKEMÉT-053","KECSKEMÉT",53,4,2,2,0,3,60,53,NA
"1876","KECSKEMÉT-054","KECSKEMÉT",54,4,2,2,0,3,60,54,NA
"1877","KECSKEMÉT-055","KECSKEMÉT",55,4,2,2,0,3,60,55,NA
"1878","KECSKEMÉT-056","KECSKEMÉT",56,4,2,2,0,3,60,56,NA
"1879","KECSKEMÉT-057","KECSKEMÉT",57,3,2,1,0,3,60,57,NA
"1880","KECSKEMÉT-058","KECSKEMÉT",58,4,2,2,0,3,60,58,NA
"1881","KECSKEMÉT-059","KECSKEMÉT",59,4,2,2,0,3,60,59,NA
"1882","KECSKEMÉT-060","KECSKEMÉT",60,4,2,2,0,3,60,60,NA
"1883","KECSKEMÉT-061","KECSKEMÉT",61,4,2,2,0,3,60,61,NA
"1884","KECSKEMÉT-062","KECSKEMÉT",62,4,2,2,0,3,60,62,NA
"1885","KECSKEMÉT-063","KECSKEMÉT",63,4,2,2,0,3,60,63,NA
"1886","KECSKEMÉT-064","KECSKEMÉT",64,4,2,2,0,3,60,64,NA
"1887","KECSKEMÉT-065","KECSKEMÉT",65,4,2,2,0,3,60,65,NA
"1888","KECSKEMÉT-066","KECSKEMÉT",66,4,2,2,0,3,60,66,NA
"1889","KECSKEMÉT-067","KECSKEMÉT",67,4,2,2,0,3,60,67,NA
"1890","KECSKEMÉT-068","KECSKEMÉT",68,3,2,1,0,3,60,68,NA
"1891","KECSKEMÉT-069","KECSKEMÉT",69,3,2,1,0,3,60,69,NA
"1892","KECSKEMÉT-070","KECSKEMÉT",70,3,2,1,0,3,60,70,NA
"1893","KECSKEMÉT-071","KECSKEMÉT",71,2,1,1,0,3,60,71,NA
"1894","KECSKEMÉT-072","KECSKEMÉT",72,3,2,1,0,3,60,72,NA
"1895","KECSKEMÉT-073","KECSKEMÉT",73,3,2,1,0,3,60,73,NA
"1896","KECSKEMÉT-074","KECSKEMÉT",74,3,2,1,0,3,60,74,NA
"1897","KECSKEMÉT-075","KECSKEMÉT",75,3,2,1,0,3,60,75,NA
"1898","KECSKEMÉT-076","KECSKEMÉT",76,3,2,1,0,3,60,76,NA
"1899","KECSKEMÉT-077","KECSKEMÉT",77,4,2,2,0,3,60,77,NA
"1900","KECSKEMÉT-078","KECSKEMÉT",78,3,2,1,0,3,60,78,NA
"1901","KECSKEMÉT-079","KECSKEMÉT",79,4,2,2,0,3,60,79,NA
"1902","KECSKEMÉT-080","KECSKEMÉT",80,4,2,2,0,3,60,80,NA
"1903","KECSKEMÉT-081","KECSKEMÉT",81,4,2,2,0,3,60,81,NA
"1904","KECSKEMÉT-082","KECSKEMÉT",82,3,1,2,0,3,60,82,NA
"1905","KECSKEMÉT-083","KECSKEMÉT",83,4,2,2,0,3,60,83,NA
"1906","KECSKEMÉT-084","KECSKEMÉT",84,4,2,2,0,3,60,84,NA
"1907","KECSKEMÉT-085","KECSKEMÉT",85,4,2,2,0,3,60,85,NA
"1908","KECSKEMÉT-086","KECSKEMÉT",86,4,2,2,0,3,60,86,NA
"1909","KECSKEMÉT-087","KECSKEMÉT",87,4,2,2,0,3,60,87,NA
"1910","KECSKEMÉT-088","KECSKEMÉT",88,4,2,2,0,3,60,88,NA
"1911","KECSKEMÉT-089","KECSKEMÉT",89,4,2,2,0,3,60,89,NA
"1912","KECSKEMÉT-090","KECSKEMÉT",90,2,1,1,0,3,60,90,NA
"1913","KECSKEMÉT-091","KECSKEMÉT",91,4,2,2,0,3,60,91,NA
"1914","KECSKEMÉT-092","KECSKEMÉT",92,3,1,2,0,3,60,92,NA
"1915","KECSKEMÉT-093","KECSKEMÉT",93,3,1,2,0,3,60,93,NA
"1916","KECSKEMÉT-094","KECSKEMÉT",94,5,2,3,0,3,60,94,NA
"1917","KECSKEMÉT-095","KECSKEMÉT",95,3,1,2,0,3,60,95,NA
"1918","KECSKEMÉT-096","KECSKEMÉT",96,3,1,2,0,3,60,96,NA
"1919","KELEBIA-001","KELEBIA",1,4,2,2,0,3,61,1,NA
"1920","KELEBIA-002","KELEBIA",2,5,2,3,0,3,61,2,NA
"1921","KELEBIA-003","KELEBIA",3,4,2,2,0,3,61,3,NA
"1922","KELEBIA-004","KELEBIA",4,3,2,1,0,3,61,4,NA
"1923","KEREKEGYHÁZA-001","KEREKEGYHÁZA",1,3,2,1,0,3,62,1,NA
"1924","KEREKEGYHÁZA-002","KEREKEGYHÁZA",2,3,2,1,0,3,62,2,NA
"1925","KEREKEGYHÁZA-003","KEREKEGYHÁZA",3,3,2,1,0,3,62,3,NA
"1926","KEREKEGYHÁZA-004","KEREKEGYHÁZA",4,2,2,0,1,3,62,4,NA
"1927","KEREKEGYHÁZA-005","KEREKEGYHÁZA",5,2,2,0,1,3,62,5,NA
"1928","KÉLESHALOM-","KÉLESHALOM",1,3,1,2,0,3,63,1,NA
"1929","KISKÕRÖS-001","KISKÕRÖS",1,4,2,2,0,3,64,1,NA
"1930","KISKÕRÖS-002","KISKÕRÖS",2,4,2,2,0,3,64,2,NA
"1931","KISKÕRÖS-003","KISKÕRÖS",3,4,2,2,0,3,64,3,NA
"1932","KISKÕRÖS-004","KISKÕRÖS",4,3,2,1,0,3,64,4,NA
"1933","KISKÕRÖS-005","KISKÕRÖS",5,3,2,1,0,3,64,5,NA
"1934","KISKÕRÖS-006","KISKÕRÖS",6,5,2,3,0,3,64,6,NA
"1935","KISKÕRÖS-007","KISKÕRÖS",7,4,2,2,0,3,64,7,NA
"1936","KISKÕRÖS-008","KISKÕRÖS",8,4,2,2,0,3,64,8,NA
"1937","KISKÕRÖS-009","KISKÕRÖS",9,5,2,3,0,3,64,9,NA
"1938","KISKÕRÖS-010","KISKÕRÖS",10,4,2,2,0,3,64,10,NA
"1939","KISKÕRÖS-011","KISKÕRÖS",11,4,2,2,0,3,64,11,NA
"1940","KISKÕRÖS-012","KISKÕRÖS",12,4,2,2,0,3,64,12,NA
"1941","KISKÕRÖS-013","KISKÕRÖS",13,5,2,3,0,3,64,13,NA
"1942","KISKÕRÖS-014","KISKÕRÖS",14,4,2,2,0,3,64,14,NA
"1943","KISKÕRÖS-015","KISKÕRÖS",15,4,2,2,0,3,64,15,NA
"1944","KISKÕRÖS-016","KISKÕRÖS",16,4,2,2,0,3,64,16,NA
"1945","KISKUNFÉLEGYHÁZA-001","KISKUNFÉLEGYHÁZA",1,3,1,2,0,3,65,1,NA
"1946","KISKUNFÉLEGYHÁZA-002","KISKUNFÉLEGYHÁZA",2,3,1,2,0,3,65,2,NA
"1947","KISKUNFÉLEGYHÁZA-003","KISKUNFÉLEGYHÁZA",3,3,1,2,0,3,65,3,NA
"1948","KISKUNFÉLEGYHÁZA-004","KISKUNFÉLEGYHÁZA",4,4,1,3,0,3,65,4,1
"1949","KISKUNFÉLEGYHÁZA-005","KISKUNFÉLEGYHÁZA",5,4,1,3,0,3,65,5,NA
"1950","KISKUNFÉLEGYHÁZA-006","KISKUNFÉLEGYHÁZA",6,4,1,3,0,3,65,6,NA
"1951","KISKUNFÉLEGYHÁZA-007","KISKUNFÉLEGYHÁZA",7,4,1,3,0,3,65,7,NA
"1952","KISKUNFÉLEGYHÁZA-008","KISKUNFÉLEGYHÁZA",8,3,1,2,0,3,65,8,NA
"1953","KISKUNFÉLEGYHÁZA-009","KISKUNFÉLEGYHÁZA",9,3,1,2,0,3,65,9,NA
"1954","KISKUNFÉLEGYHÁZA-010","KISKUNFÉLEGYHÁZA",10,5,2,3,0,3,65,10,NA
"1955","KISKUNFÉLEGYHÁZA-011","KISKUNFÉLEGYHÁZA",11,4,2,2,0,3,65,11,NA
"1956","KISKUNFÉLEGYHÁZA-012","KISKUNFÉLEGYHÁZA",12,4,2,2,0,3,65,12,NA
"1957","KISKUNFÉLEGYHÁZA-013","KISKUNFÉLEGYHÁZA",13,3,2,1,0,3,65,13,NA
"1958","KISKUNFÉLEGYHÁZA-014","KISKUNFÉLEGYHÁZA",14,4,2,2,0,3,65,14,NA
"1959","KISKUNFÉLEGYHÁZA-015","KISKUNFÉLEGYHÁZA",15,4,2,2,0,3,65,15,NA
"1960","KISKUNFÉLEGYHÁZA-016","KISKUNFÉLEGYHÁZA",16,4,2,2,0,3,65,16,NA
"1961","KISKUNFÉLEGYHÁZA-017","KISKUNFÉLEGYHÁZA",17,3,1,2,0,3,65,17,NA
"1962","KISKUNFÉLEGYHÁZA-018","KISKUNFÉLEGYHÁZA",18,3,1,2,0,3,65,18,NA
"1963","KISKUNFÉLEGYHÁZA-019","KISKUNFÉLEGYHÁZA",19,3,1,2,0,3,65,19,NA
"1964","KISKUNFÉLEGYHÁZA-020","KISKUNFÉLEGYHÁZA",20,4,2,2,0,3,65,20,NA
"1965","KISKUNFÉLEGYHÁZA-021","KISKUNFÉLEGYHÁZA",21,5,2,3,0,3,65,21,NA
"1966","KISKUNFÉLEGYHÁZA-022","KISKUNFÉLEGYHÁZA",22,3,2,1,0,3,65,22,NA
"1967","KISKUNFÉLEGYHÁZA-023","KISKUNFÉLEGYHÁZA",23,2,1,1,0,3,65,23,NA
"1968","KISKUNFÉLEGYHÁZA-024","KISKUNFÉLEGYHÁZA",24,3,2,1,0,3,65,24,NA
"1969","KISKUNFÉLEGYHÁZA-025","KISKUNFÉLEGYHÁZA",25,3,1,2,0,3,65,25,NA
"1970","KISKUNFÉLEGYHÁZA-026","KISKUNFÉLEGYHÁZA",26,3,1,2,0,3,65,26,NA
"1971","KISKUNFÉLEGYHÁZA-027","KISKUNFÉLEGYHÁZA",27,3,1,2,0,3,65,27,NA
"1972","KISKUNFÉLEGYHÁZA-028","KISKUNFÉLEGYHÁZA",28,3,1,2,0,3,65,28,NA
"1973","KISKUNFÉLEGYHÁZA-029","KISKUNFÉLEGYHÁZA",29,3,1,2,0,3,65,29,NA
"1974","KISKUNFÉLEGYHÁZA-030","KISKUNFÉLEGYHÁZA",30,3,1,2,0,3,65,30,NA
"1975","KISKUNFÉLEGYHÁZA-031","KISKUNFÉLEGYHÁZA",31,4,1,3,0,3,65,31,NA
"1976","KISKUNHALAS-001","KISKUNHALAS",1,4,2,2,0,3,66,1,NA
"1977","KISKUNHALAS-002","KISKUNHALAS",2,4,2,2,0,3,66,2,NA
"1978","KISKUNHALAS-003","KISKUNHALAS",3,4,2,2,0,3,66,3,NA
"1979","KISKUNHALAS-004","KISKUNHALAS",4,3,2,1,0,3,66,4,NA
"1980","KISKUNHALAS-005","KISKUNHALAS",5,5,2,3,0,3,66,5,1
"1981","KISKUNHALAS-006","KISKUNHALAS",6,3,2,1,0,3,66,6,NA
"1982","KISKUNHALAS-007","KISKUNHALAS",7,4,2,2,0,3,66,7,NA
"1983","KISKUNHALAS-008","KISKUNHALAS",8,4,2,2,0,3,66,8,NA
"1984","KISKUNHALAS-009","KISKUNHALAS",9,6,2,4,0,3,66,9,NA
"1985","KISKUNHALAS-010","KISKUNHALAS",10,4,2,2,0,3,66,10,NA
"1986","KISKUNHALAS-011","KISKUNHALAS",11,4,2,2,0,3,66,11,NA
"1987","KISKUNHALAS-012","KISKUNHALAS",12,4,2,2,0,3,66,12,NA
"1988","KISKUNHALAS-013","KISKUNHALAS",13,4,2,2,0,3,66,13,NA
"1989","KISKUNHALAS-014","KISKUNHALAS",14,4,2,2,0,3,66,14,NA
"1990","KISKUNHALAS-015","KISKUNHALAS",15,5,2,3,0,3,66,15,NA
"1991","KISKUNHALAS-016","KISKUNHALAS",16,4,2,2,0,3,66,16,NA
"1992","KISKUNHALAS-017","KISKUNHALAS",17,4,2,2,0,3,66,17,NA
"1993","KISKUNHALAS-018","KISKUNHALAS",18,5,2,3,0,3,66,18,NA
"1994","KISKUNHALAS-019","KISKUNHALAS",19,4,2,2,0,3,66,19,NA
"1995","KISKUNHALAS-020","KISKUNHALAS",20,4,2,2,0,3,66,20,NA
"1996","KISKUNHALAS-021","KISKUNHALAS",21,4,2,2,0,3,66,21,NA
"1997","KISKUNHALAS-022","KISKUNHALAS",22,5,2,3,0,3,66,22,NA
"1998","KISKUNHALAS-023","KISKUNHALAS",23,4,2,2,0,3,66,23,NA
"1999","KISKUNHALAS-024","KISKUNHALAS",24,5,2,3,0,3,66,24,NA
"2000","KISKUNHALAS-025","KISKUNHALAS",25,4,2,2,0,3,66,25,NA
"2001","KISKUNHALAS-026","KISKUNHALAS",26,4,2,2,0,3,66,26,NA
"2002","KISKUNHALAS-027","KISKUNHALAS",27,3,2,1,0,3,66,27,NA
"2003","KISKUNHALAS-028","KISKUNHALAS",28,3,2,1,0,3,66,28,NA
"2004","KISKUNHALAS-029","KISKUNHALAS",29,4,2,2,0,3,66,29,NA
"2005","KISKUNHALAS-030","KISKUNHALAS",30,3,2,1,0,3,66,30,NA
"2006","KISKUNMAJSA-001","KISKUNMAJSA",1,4,2,2,0,3,67,1,NA
"2007","KISKUNMAJSA-002","KISKUNMAJSA",2,4,2,2,0,3,67,2,NA
"2008","KISKUNMAJSA-003","KISKUNMAJSA",3,4,2,2,0,3,67,3,NA
"2009","KISKUNMAJSA-004","KISKUNMAJSA",4,4,2,2,0,3,67,4,NA
"2010","KISKUNMAJSA-005","KISKUNMAJSA",5,5,2,3,0,3,67,5,NA
"2011","KISKUNMAJSA-006","KISKUNMAJSA",6,5,2,3,0,3,67,6,NA
"2012","KISKUNMAJSA-007","KISKUNMAJSA",7,5,2,3,0,3,67,7,NA
"2013","KISKUNMAJSA-008","KISKUNMAJSA",8,4,2,2,0,3,67,8,NA
"2014","KISKUNMAJSA-009","KISKUNMAJSA",9,4,2,2,0,3,67,9,NA
"2015","KISSZÁLLÁS-001","KISSZÁLLÁS",1,2,1,1,0,3,68,1,NA
"2016","KISSZÁLLÁS-002","KISSZÁLLÁS",2,4,1,3,0,3,68,2,NA
"2017","KISSZÁLLÁS-003","KISSZÁLLÁS",3,3,1,2,0,3,68,3,NA
"2018","KÖMPÖC-","KÖMPÖC",1,3,1,2,0,3,69,1,NA
"2019","KUNADACS-","KUNADACS",1,4,2,2,0,3,70,1,NA
"2020","KUNBAJA-001","KUNBAJA",1,4,2,2,0,3,71,1,NA
"2021","KUNBAJA-002","KUNBAJA",2,4,2,2,0,3,71,2,NA
"2022","KUNBARACS-","KUNBARACS",1,2,2,0,1,3,72,1,NA
"2023","KUNFEHÉRTÓ-001","KUNFEHÉRTÓ",1,4,2,2,0,3,73,1,NA
"2024","KUNFEHÉRTÓ-002","KUNFEHÉRTÓ",2,3,2,1,0,3,73,2,NA
"2025","KUNFEHÉRTÓ-003","KUNFEHÉRTÓ",3,3,2,1,0,3,73,3,NA
"2026","KUNPESZÉR-","KUNPESZÉR",1,3,2,1,0,3,74,1,NA
"2027","KUNSZÁLLÁS-","KUNSZÁLLÁS",1,4,2,2,0,3,75,1,NA
"2028","KUNSZENTMIKLÓS-001","KUNSZENTMIKLÓS",1,4,2,2,0,3,76,1,NA
"2029","KUNSZENTMIKLÓS-002","KUNSZENTMIKLÓS",2,4,2,2,0,3,76,2,NA
"2030","KUNSZENTMIKLÓS-003","KUNSZENTMIKLÓS",3,4,2,2,0,3,76,3,NA
"2031","KUNSZENTMIKLÓS-004","KUNSZENTMIKLÓS",4,3,2,1,0,3,76,4,NA
"2032","KUNSZENTMIKLÓS-005","KUNSZENTMIKLÓS",5,4,2,2,0,3,76,5,NA
"2033","KUNSZENTMIKLÓS-006","KUNSZENTMIKLÓS",6,4,2,2,0,3,76,6,NA
"2034","KUNSZENTMIKLÓS-007","KUNSZENTMIKLÓS",7,4,2,2,0,3,76,7,NA
"2035","KUNSZENTMIKLÓS-008","KUNSZENTMIKLÓS",8,4,2,2,0,3,76,8,NA
"2036","LADÁNYBENE-","LADÁNYBENE",1,3,2,1,0,3,77,1,NA
"2037","LAJOSMIZSE-001","LAJOSMIZSE",1,5,2,3,0,3,78,1,NA
"2038","LAJOSMIZSE-002","LAJOSMIZSE",2,4,2,2,0,3,78,2,NA
"2039","LAJOSMIZSE-003","LAJOSMIZSE",3,4,2,2,0,3,78,3,NA
"2040","LAJOSMIZSE-004","LAJOSMIZSE",4,4,2,2,0,3,78,4,NA
"2041","LAJOSMIZSE-005","LAJOSMIZSE",5,5,2,3,0,3,78,5,NA
"2042","LAJOSMIZSE-006","LAJOSMIZSE",6,6,2,4,0,3,78,6,NA
"2043","LAJOSMIZSE-007","LAJOSMIZSE",7,4,2,2,0,3,78,7,NA
"2044","LAJOSMIZSE-008","LAJOSMIZSE",8,4,2,2,0,3,78,8,NA
"2045","LAJOSMIZSE-009","LAJOSMIZSE",9,4,2,2,0,3,78,9,NA
"2046","LAKITELEK-001","LAKITELEK",1,3,2,1,0,3,79,1,NA
"2047","LAKITELEK-002","LAKITELEK",2,3,1,2,0,3,79,2,NA
"2048","LAKITELEK-003","LAKITELEK",3,6,2,4,0,3,79,3,NA
"2049","LAKITELEK-004","LAKITELEK",4,4,2,2,0,3,79,4,NA
"2050","LAKITELEK-005","LAKITELEK",5,3,1,2,0,3,79,5,NA
"2051","MADARAS-001","MADARAS",1,3,1,2,0,3,80,1,NA
"2052","MADARAS-002","MADARAS",2,3,1,2,0,3,80,2,NA
"2053","MADARAS-003","MADARAS",3,3,1,2,0,3,80,3,NA
"2054","MÁTÉTELKE-","MÁTÉTELKE",1,1,1,0,1,3,81,1,NA
"2055","MÉLYKÚT-001","MÉLYKÚT",1,4,2,2,0,3,82,1,NA
"2056","MÉLYKÚT-002","MÉLYKÚT",2,4,2,2,0,3,82,2,NA
"2057","MÉLYKÚT-003","MÉLYKÚT",3,4,2,2,0,3,82,3,NA
"2058","MÉLYKÚT-004","MÉLYKÚT",4,5,3,2,0,3,82,4,NA
"2059","MÉLYKÚT-005","MÉLYKÚT",5,4,2,2,0,3,82,5,NA
"2060","MÉLYKÚT-006","MÉLYKÚT",6,2,1,1,0,3,82,6,NA
"2061","MISKE-001","MISKE",1,4,2,2,0,3,83,1,NA
"2062","MISKE-002","MISKE",2,3,2,1,0,3,83,2,NA
"2063","MÓRICGÁT-","MÓRICGÁT",1,3,1,2,0,3,84,1,NA
"2064","NAGYBARACSKA-001","NAGYBARACSKA",1,5,2,3,0,3,85,1,NA
"2065","NAGYBARACSKA-002","NAGYBARACSKA",2,5,2,3,0,3,85,2,NA
"2066","NEMESNÁDUDVAR-001","NEMESNÁDUDVAR",1,2,1,1,0,3,86,1,NA
"2067","NEMESNÁDUDVAR-002","NEMESNÁDUDVAR",2,2,1,1,0,3,86,2,NA
"2068","NYÁRLÕRINC-001","NYÁRLÕRINC",1,3,2,1,0,3,87,1,NA
"2069","NYÁRLÕRINC-002","NYÁRLÕRINC",2,3,2,1,0,3,87,2,NA
"2070","ORDAS-","ORDAS",1,2,1,1,0,3,88,1,NA
"2071","ORGOVÁNY-001","ORGOVÁNY",1,3,2,1,0,3,89,1,NA
"2072","ORGOVÁNY-002","ORGOVÁNY",2,3,2,1,0,3,89,2,NA
"2073","ORGOVÁNY-003","ORGOVÁNY",3,4,2,2,0,3,89,3,NA
"2074","ÖREGCSERTÕ-","ÖREGCSERTÕ",1,3,2,1,0,3,90,1,NA
"2075","PÁHI-","PÁHI",1,3,2,1,0,3,91,1,NA
"2076","PÁLMONOSTORA-001","PÁLMONOSTORA",1,5,2,3,0,3,92,1,NA
"2077","PÁLMONOSTORA-002","PÁLMONOSTORA",2,4,2,2,0,3,92,2,NA
"2078","PETÕFISZÁLLÁS-001","PETÕFISZÁLLÁS",1,2,1,1,0,3,93,1,NA
"2079","PETÕFISZÁLLÁS-002","PETÕFISZÁLLÁS",2,1,1,0,1,3,93,2,NA
"2080","PIRTÓ-","PIRTÓ",1,5,2,3,0,3,94,1,NA
"2081","RÉM-","RÉM",1,3,1,2,0,3,95,1,NA
"2082","SOLT-001","SOLT",1,4,2,2,0,3,96,1,NA
"2083","SOLT-002","SOLT",2,4,2,2,0,3,96,2,NA
"2084","SOLT-003","SOLT",3,4,2,2,0,3,96,3,NA
"2085","SOLT-004","SOLT",4,4,2,2,0,3,96,4,NA
"2086","SOLT-005","SOLT",5,4,2,2,0,3,96,5,NA
"2087","SOLT-006","SOLT",6,5,2,3,0,3,96,6,NA
"2088","SOLTSZENTIMRE-","SOLTSZENTIMRE",1,3,1,2,0,3,97,1,NA
"2089","SOLTVADKERT-001","SOLTVADKERT",1,6,2,4,0,3,98,1,NA
"2090","SOLTVADKERT-002","SOLTVADKERT",2,5,2,3,0,3,98,2,NA
"2091","SOLTVADKERT-003","SOLTVADKERT",3,4,2,2,0,3,98,3,NA
"2092","SOLTVADKERT-004","SOLTVADKERT",4,4,2,2,0,3,98,4,NA
"2093","SOLTVADKERT-005","SOLTVADKERT",5,5,2,3,0,3,98,5,NA
"2094","SOLTVADKERT-006","SOLTVADKERT",6,5,2,3,0,3,98,6,NA
"2095","SÜKÖSD-001","SÜKÖSD",1,4,1,3,0,3,99,1,NA
"2096","SÜKÖSD-002","SÜKÖSD",2,2,1,1,0,3,99,2,NA
"2097","SÜKÖSD-003","SÜKÖSD",3,2,1,1,0,3,99,3,NA
"2098","SZABADSZÁLLÁS-001","SZABADSZÁLLÁS",1,2,1,1,0,3,100,1,NA
"2099","SZABADSZÁLLÁS-002","SZABADSZÁLLÁS",2,3,2,1,0,3,100,2,NA
"2100","SZABADSZÁLLÁS-003","SZABADSZÁLLÁS",3,2,1,1,0,3,100,3,NA
"2101","SZABADSZÁLLÁS-004","SZABADSZÁLLÁS",4,3,2,1,0,3,100,4,NA
"2102","SZABADSZÁLLÁS-005","SZABADSZÁLLÁS",5,2,1,1,0,3,100,5,NA
"2103","SZABADSZÁLLÁS-006","SZABADSZÁLLÁS",6,3,2,1,0,3,100,6,NA
"2104","SZABADSZÁLLÁS-007","SZABADSZÁLLÁS",7,2,1,1,0,3,100,7,NA
"2105","SZABADSZÁLLÁS-008","SZABADSZÁLLÁS",8,3,2,1,0,3,100,8,NA
"2106","SZAKMÁR-","SZAKMÁR",1,4,2,2,0,3,101,1,NA
"2107","SZALKSZENTMÁRTON-001","SZALKSZENTMÁRTON",1,3,2,1,0,3,102,1,NA
"2108","SZALKSZENTMÁRTON-002","SZALKSZENTMÁRTON",2,3,2,1,0,3,102,2,NA
"2109","SZALKSZENTMÁRTON-003","SZALKSZENTMÁRTON",3,3,2,1,0,3,102,3,NA
"2110","SZANK-001","SZANK",1,4,2,2,0,3,103,1,NA
"2111","SZANK-002","SZANK",2,3,2,1,0,3,103,2,NA
"2112","SZENTKIRÁLY-001","SZENTKIRÁLY",1,3,2,1,0,3,104,1,NA
"2113","SZENTKIRÁLY-002","SZENTKIRÁLY",2,3,2,1,0,3,104,2,NA
"2114","SZEREMLE-001","SZEREMLE",1,3,1,2,0,3,105,1,NA
"2115","TABDI-","TABDI",1,4,2,2,0,3,106,1,NA
"2116","TASS-001","TASS",1,4,2,2,0,3,107,1,NA
"2117","TASS-002","TASS",2,4,2,2,0,3,107,2,NA
"2118","TATAHÁZA-","TATAHÁZA",1,4,1,3,0,3,108,1,NA
"2119","TÁZLÁR-001","TÁZLÁR",1,2,1,1,0,3,109,1,NA
"2120","TÁZLÁR-002","TÁZLÁR",2,3,2,1,0,3,109,2,NA
"2121","TISZAALPÁR-001","TISZAALPÁR",1,3,2,1,0,3,110,1,NA
"2122","TISZAALPÁR-002","TISZAALPÁR",2,4,2,2,0,3,110,2,NA
"2123","TISZAALPÁR-003","TISZAALPÁR",3,3,2,1,0,3,110,3,NA
"2124","TISZAALPÁR-004","TISZAALPÁR",4,4,2,2,0,3,110,4,NA
"2125","TISZAALPÁR-005","TISZAALPÁR",5,4,2,2,0,3,110,5,NA
"2126","TISZAALPÁR-006","TISZAALPÁR",6,3,2,1,0,3,110,6,NA
"2127","TISZAKÉCSKE-001","TISZAKÉCSKE",1,4,2,2,0,3,111,1,NA
"2128","TISZAKÉCSKE-002","TISZAKÉCSKE",2,4,2,2,0,3,111,2,NA
"2129","TISZAKÉCSKE-003","TISZAKÉCSKE",3,4,2,2,0,3,111,3,NA
"2130","TISZAKÉCSKE-004","TISZAKÉCSKE",4,4,2,2,0,3,111,4,NA
"2131","TISZAKÉCSKE-005","TISZAKÉCSKE",5,5,2,3,0,3,111,5,NA
"2132","TISZAKÉCSKE-006","TISZAKÉCSKE",6,4,2,2,0,3,111,6,NA
